Word;Seq_num;Word Count;Word Proportion;Average Proportion;Std Dev;Doc Count;Negative;Positive;Uncertainty;Litigious;Strong_Modal;Weak_Modal;Constraining;Complexity;Syllables;Source
MURAL;48291;849;3.32298624706848e-08;4.365240641851948e-08;7.149642942859e-06;328;0;0;0;0;0;0;0;0;2;12of12inf
MURALIST;48292;5;1.957000145505583e-10;1.498871945839487e-10;8.209857968158313e-08;5;0;0;0;0;0;0;0;0;3;12of12inf
MURALISTS;48293;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURALS;48294;643;2.51670218712018e-08;2.3584222285077037e-08;3.329520665436118e-06;440;0;0;0;0;0;0;0;0;2;12of12inf
MURDER;48295;1009;3.949226293630267e-08;4.765061415363071e-08;5.550357167201834e-06;570;0;0;0;0;0;0;0;0;2;12of12inf
MURDERED;48296;132;5.166480384134739e-09;7.765828845013301e-09;1.5063871042479487e-06;77;0;0;0;0;0;0;0;0;2;12of12inf
MURDERER;48297;14;5.479600407415633e-10;5.986354500214863e-10;3.304975881952854e-07;12;0;0;0;0;0;0;0;0;3;12of12inf
MURDERERS;48298;1;3.914000291011166e-11;1.0165739608833753e-11;1.1249147654970765e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
MURDERESS;48299;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURDERESSES;48300;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MURDERING;48301;4;1.5656001164044664e-10;8.897561250943077e-11;5.2304879249522515e-08;4;0;0;0;0;0;0;0;0;3;12of12inf
MURDEROUS;48302;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURDEROUSLY;48303;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MURDERS;48304;231;9.041340672235794e-09;1.1150957655201807e-08;1.4600426725818803e-06;129;0;0;0;0;0;0;0;0;2;12of12inf
MURK;48305;10;3.914000291011166e-10;2.1126733416232314e-10;9.928731668159693e-08;9;0;0;0;0;0;0;0;0;1;12of12inf
MURKIER;48306;8;3.131200232808933e-10;3.3641920938423094e-10;1.3530210484572747e-07;8;0;0;0;0;0;0;0;0;2;12of12inf
MURKIEST;48307;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MURKILY;48308;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURKINESS;48309;12;4.6968003492134e-10;2.020620301979121e-10;6.588141157982574e-08;12;0;0;0;0;0;0;0;0;3;12of12inf
MURKINESSES;48310;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MURKS;48311;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
MURKY;48312;43;1.6830201251348016e-09;2.1435742629869515e-09;5.159798197383761e-07;41;0;0;0;0;0;0;0;0;2;12of12inf
MURMUR;48313;50;1.957000145505583e-09;2.049122818918472e-09;5.399101835516546e-07;25;0;0;0;0;0;0;0;0;2;12of12inf
MURMURED;48314;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MURMURER;48315;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURMURERS;48316;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURMURING;48317;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURMURINGS;48318;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURMUROUS;48319;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MURMURS;48320;85;3.3269002473594912e-09;5.9362606883650675e-09;1.1332946920905783e-06;40;0;0;0;0;0;0;0;0;2;12of12inf
MURRAIN;48321;2;7.828000582022332e-11;4.19388977906163e-11;3.284855384665151e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
MURRAINS;48322;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUS;48323;1519;5.945366442045962e-08;3.504799991035617e-08;1.4260512617345023e-05;310;0;0;0;0;0;0;0;0;1;12of12inf
MUSCAT;48324;1335;5.225190388499907e-08;5.3437399902380544e-08;6.30561630253795e-06;452;0;0;0;0;0;0;0;0;2;12of12inf
MUSCATEL;48325;3;1.17420008730335e-10;1.0904235255510736e-10;1.2066348064550758e-07;1;0;0;0;0;0;0;0;0;3;12of12inf
MUSCATELS;48326;1;3.914000291011166e-11;4.673005983840986e-11;5.1710289981369965e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
MUSCATS;48327;30;1.17420008730335e-09;7.774623577513448e-10;6.201161362250961e-07;2;0;0;0;0;0;0;0;0;2;12of12inf
MUSCLE;48328;55301;2.164481300932085e-06;1.4109157376359396e-06;3.0435341750093572e-05;13383;0;0;0;0;0;0;0;0;2;12of12inf
MUSCLEBOUND;48329;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSCLED;48330;7;2.7398002037078165e-10;1.7606176138324905e-10;8.87099667793744e-08;7;0;0;0;0;0;0;0;0;1;12of12inf
MUSCLES;48331;6309;2.469342783598945e-07;1.7394026188749013e-07;5.709999660760903e-06;3256;0;0;0;0;0;0;0;0;2;12of12inf
MUSCLING;48332;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSCULAR;48333;10788;4.2224235139428463e-07;2.6322428806446835e-07;7.876438212339156e-06;3780;0;0;0;0;0;0;0;0;3;12of12inf
MUSCULARITIES;48334;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;5;12of12inf
MUSCULARITY;48335;1;3.914000291011166e-11;7.251416495614018e-11;8.024232176473285e-08;1;0;0;0;0;0;0;0;0;5;12of12inf
MUSCULARLY;48336;19;7.436600552921217e-10;7.338452085493439e-10;1.9193006576417893e-07;19;0;0;0;0;0;0;0;0;4;12of12inf
MUSCULATURE;48337;136;5.323040395775186e-09;4.284654820552878e-09;6.154472287764442e-07;109;0;0;0;0;0;0;0;0;4;12of12inf
MUSCULATURES;48338;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSCULOSKELETAL;48339;10045;3.931613292320717e-07;3.4072641931746995e-07;1.1576186031473696e-05;3886;0;0;0;0;0;0;0;0;6;10K_2012
MUSE;48340;21941;8.5877080385076e-07;6.510710750511948e-07;3.663624055452616e-05;2013;0;0;0;0;0;0;0;0;1;12of12inf
MUSED;48341;6;2.3484001746067e-10;8.237022693519038e-11;5.0699416378980325e-08;4;0;0;0;0;0;0;0;0;1;12of12inf
MUSES;48342;61;2.3875401775168114e-09;8.858340111305222e-10;3.3553024985977994e-07;16;0;0;0;0;0;0;0;0;2;12of12inf
MUSETTE;48343;1;3.914000291011166e-11;3.704253418862267e-12;4.099032167221957e-09;1;0;0;0;0;0;0;0;0;2;12of12inf
MUSETTES;48344;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSEUM;48345;15328;5.999379646061916e-07;6.234494848914237e-07;2.046262529110336e-05;8200;0;0;0;0;0;0;0;0;3;12of12inf
MUSEUMS;48346;2289;8.95914666612456e-08;1.1511014331661561e-07;4.8099888803838965e-06;1706;0;0;0;0;0;0;0;0;2;12of12inf
MUSH;48347;111;4.3445403230223945e-09;3.5435411952866954e-09;5.658331665785418e-07;82;0;0;0;0;0;0;0;0;1;12of12inf
MUSHED;48348;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
MUSHES;48349;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSHIER;48350;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSHIEST;48351;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSHINESS;48352;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSHINESSES;48353;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSHING;48354;3;1.17420008730335e-10;8.524874133435931e-11;9.433407853938078e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
MUSHROOM;48355;4385;1.7162891276083965e-07;2.683127692294248e-07;2.3603796496496424e-05;921;0;0;0;0;0;0;0;0;2;12of12inf
MUSHROOMED;48356;36;1.40904010476402e-09;2.300398624341257e-09;1.1100382406428662e-06;30;0;0;0;0;0;0;0;0;2;12of12inf
MUSHROOMING;48357;25;9.785000727527915e-10;7.487974437578386e-10;1.9952616129338835e-07;24;0;0;0;0;0;0;0;0;3;12of12inf
MUSHROOMS;48358;1734;6.786876504613363e-08;9.8222080964353e-08;9.820198098363953e-06;583;0;0;0;0;0;0;0;0;2;12of12inf
MUSHY;48359;12;4.6968003492134e-10;4.927519216987901e-10;2.5999337632583203e-07;8;0;0;0;0;0;0;0;0;2;12of12inf
MUSIC;48360;330432;1.2933109441594018e-05;1.3353834088225617e-05;0.00020228083504780187;38411;0;0;0;0;0;0;0;0;2;12of12inf
MUSICAL;48361;26813;1.049460898028824e-06;1.1040751459110766e-06;2.9752152218832393e-05;9361;0;0;0;0;0;0;0;0;3;12of12inf
MUSICALE;48362;11;4.305400320112283e-10;2.24754772548322e-10;9.360443201135176e-08;9;0;0;0;0;0;0;0;0;3;12of12inf
MUSICALES;48363;30;1.17420008730335e-09;1.6960329994217607e-09;5.080228118661629e-07;17;0;0;0;0;0;0;0;0;4;12of12inf
MUSICALITIES;48364;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;5;12of12inf
MUSICALITY;48365;8;3.131200232808933e-10;5.214061213821042e-10;2.1079798060033011e-07;8;0;0;0;0;0;0;0;0;5;12of12inf
MUSICALLY;48366;95;3.718300276460608e-09;4.895014412913591e-09;2.1083500809802515e-06;23;0;0;0;0;0;0;0;0;4;12of12inf
MUSICALS;48367;455;1.7808701324100807e-08;1.847060325960225e-08;2.5948012567284467e-06;222;0;0;0;0;0;0;0;0;3;12of12inf
MUSICIAN;48368;2384;9.33097669377062e-08;1.04562977444245e-07;1.1461993355121798e-05;701;0;0;0;0;0;0;0;0;3;12of12inf
MUSICIANLY;48369;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSICIANS;48370;4272;1.6720609243199703e-07;1.8945071370809557e-07;7.636612219547948e-06;2131;0;0;0;0;0;0;0;0;3;12of12inf
MUSICIANSHIP;48371;2;7.828000582022332e-11;1.1080418258209346e-10;8.670050266412936e-08;2;0;0;0;0;0;0;0;0;4;12of12inf
MUSICIANSHIPS;48372;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSICOLOGICAL;48373;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;6;12of12inf
MUSICOLOGIES;48374;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;5;12of12inf
MUSICOLOGIST;48375;2;7.828000582022332e-11;5.601098459518241e-11;4.388360642453213e-08;2;0;0;0;0;0;0;0;0;5;12of12inf
MUSICOLOGISTS;48376;12;4.6968003492134e-10;2.2888000333074033e-10;9.135816902153635e-08;9;0;0;0;0;0;0;0;0;5;12of12inf
MUSICOLOGY;48377;7;2.7398002037078165e-10;3.125045493358542e-10;1.7354610757024016e-07;7;0;0;0;0;0;0;0;0;5;12of12inf
MUSICS;48378;8;3.131200232808933e-10;2.702851003728743e-10;2.1582697620083449e-07;6;0;0;0;0;0;0;0;0;2;12of12inf
MUSING;48379;86;3.366040250269603e-09;2.746997474213587e-09;6.655177237085235e-07;38;0;0;0;0;0;0;0;0;2;12of12inf
MUSINGLY;48380;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSINGS;48381;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSK;48382;3283;1.284966295538966e-07;7.3307572721349e-08;8.232580074593264e-06;326;0;0;0;0;0;0;0;0;1;12of12inf
MUSKEG;48383;267;1.0450380776999814e-08;7.55354671784796e-09;9.129817861741598e-07;158;0;0;0;0;0;0;0;0;2;12of12inf
MUSKEGS;48384;9;3.52260026191005e-10;3.8441675793618395e-10;1.5014199823938127e-07;9;0;0;0;0;0;0;0;0;2;12of12inf
MUSKELLUNGE;48385;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSKELLUNGES;48386;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSKET;48387;306;1.1976840890494169e-08;8.902755679273566e-09;1.4663902405796628e-06;118;0;0;0;0;0;0;0;0;2;12of12inf
MUSKETEER;48388;246;9.62844071588747e-09;3.821083901156943e-09;9.358654049560564e-07;52;0;0;0;0;0;0;0;0;3;12of12inf
MUSKETEERS;48389;91;3.5617402648201614e-09;1.991858684883143e-09;5.594960048222813e-07;30;0;0;0;0;0;0;0;0;3;12of12inf
MUSKETRIES;48390;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSKETRY;48391;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSKETS;48392;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSKIE;48393;1506;5.894484438262817e-08;3.180978344029839e-08;3.723153455279593e-06;196;0;0;0;0;0;0;0;0;2;12of12inf
MUSKIER;48394;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSKIES;48395;5;1.957000145505583e-10;1.0149920944679065e-10;5.076226649320521e-08;5;0;0;0;0;0;0;0;0;2;12of12inf
MUSKIEST;48396;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSKINESS;48397;105;4.109700305561725e-09;6.058004727020765e-09;1.208295921386046e-06;37;0;0;0;0;0;0;0;0;3;12of12inf
MUSKINESSES;48398;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSKMELON;48399;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSKMELONS;48400;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSKOX;48401;5;1.957000145505583e-10;6.536148477347262e-10;5.392395256501668e-07;5;0;0;0;0;0;0;0;0;2;12of12inf
MUSKOXEN;48402;2;7.828000582022332e-11;5.395801293267597e-11;5.970855815754354e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
MUSKRAT;48403;9;3.52260026191005e-10;2.181586924493958e-10;1.2475692863452865e-07;6;0;0;0;0;0;0;0;0;2;12of12inf
MUSKRATS;48404;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSKS;48405;14;5.479600407415633e-10;1.9251595156372552e-10;1.1703598675777975e-07;4;0;0;0;0;0;0;0;0;1;12of12inf
MUSKY;48406;1;3.914000291011166e-11;4.341366890309131e-11;4.804045652620389e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
MUSLIN;48407;65;2.5441001891572582e-09;4.60190439519257e-09;1.1409003898404375e-06;52;0;0;0;0;0;0;0;0;2;12of12inf
MUSLINS;48408;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSS;48409;656;2.567584190903325e-08;1.449104504422809e-08;1.895149488122764e-06;149;0;0;0;0;0;0;0;0;1;12of12inf
MUSSED;48410;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;1;12of12inf
MUSSEL;48411;581;2.2740341690774877e-08;2.848600148699873e-08;7.73447755757554e-06;121;0;0;0;0;0;0;0;0;2;12of12inf
MUSSELS;48412;891;3.487374259290949e-08;4.5837186503579174e-08;1.2633899012490165e-05;108;0;0;0;0;0;0;0;0;2;12of12inf
MUSSES;48413;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSSIER;48414;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSSIEST;48415;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSSING;48416;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSSY;48417;1;3.914000291011166e-11;6.799844509413491e-12;7.524534156940703e-09;1;0;0;0;0;0;0;0;0;2;12of12inf
MUST;48418;6138084;0.00024024462562250985;0.0001790213640156006;0.0002564180295421992;775231;0;0;0;0;2009;0;0;0;1;12of12inf
MUSTACHE;48419;146;5.714440424876303e-09;3.644660042390167e-09;6.12237503713703e-07;102;0;0;0;0;0;0;0;0;2;12of12inf
MUSTACHED;48420;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSTACHES;48421;6;2.3484001746067e-10;2.0686606908060439e-10;1.1697038952082979e-07;5;0;0;0;0;0;0;0;0;3;12of12inf
MUSTACHIO;48422;2;7.828000582022332e-11;2.901118407328232e-09;2.2700407627245326e-06;2;0;0;0;0;0;0;0;0;3;12of12inf
MUSTACHIOS;48423;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSTANG;48424;15515;6.072571451503825e-07;4.3947324751628747e-07;2.231989335883238e-05;2973;0;0;0;0;0;0;0;0;2;12of12inf
MUSTANGS;48425;212;8.297680616943673e-09;5.891192705835542e-09;9.392876700071161e-07;152;0;0;0;0;0;0;0;0;2;12of12inf
MUSTARD;48426;2332;9.12744867863804e-08;8.510499427534251e-08;6.7673708497442025e-06;864;0;0;0;0;0;0;0;0;2;12of12inf
MUSTARDS;48427;199;7.788860579112222e-09;6.487518582556226e-09;9.560389940078309e-07;140;0;0;0;0;0;0;0;0;2;12of12inf
MUSTER;48428;273;1.0685220794460484e-08;7.2687970083998e-09;9.598142558719383e-07;232;0;0;0;0;0;0;0;0;2;12of12inf
MUSTERED;48429;2;7.828000582022332e-11;2.7712608140646612e-11;2.3195075050360682e-08;2;0;0;0;0;0;0;0;0;2;12of12inf
MUSTERING;48430;31;1.2133400902134617e-09;4.789682209103209e-10;1.6127528797066045e-07;23;0;0;0;0;0;0;0;0;3;12of12inf
MUSTERS;48431;96;3.75744027937072e-09;3.7041337827383814e-09;1.5384673189272296e-06;42;0;0;0;0;0;0;0;0;2;12of12inf
MUSTIER;48432;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSTIEST;48433;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUSTILY;48434;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUSTINESS;48435;122;4.775080355033623e-09;1.6857472543321767e-09;1.9413071023034798e-07;108;0;0;0;0;0;0;0;0;3;12of12inf
MUSTINESSES;48436;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUSTS;48437;36;1.40904010476402e-09;6.37431601852984e-10;1.6034031583241548e-07;30;0;0;0;0;0;0;0;0;1;12of12inf
MUSTY;48438;35;1.3699001018539082e-09;2.3011470053041616e-09;9.416866032326912e-07;30;0;0;0;0;0;0;0;0;2;12of12inf
MUTABILITIES;48439;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;5;12of12inf
MUTABILITY;48440;36;1.40904010476402e-09;7.438847284421917e-10;1.5529604288396457e-07;36;0;0;0;0;0;0;0;0;5;12of12inf
MUTABLE;48441;32;1.2524800931235732e-09;6.027829610332665e-10;1.4426204674121554e-07;25;0;0;0;0;0;0;0;0;3;12of12inf
MUTABLY;48442;1;3.914000291011166e-11;1.8926822233615713e-11;2.0943937788875995e-08;1;0;0;0;0;0;0;0;0;3;12of12inf
MUTAGEN;48443;97;3.796580282280831e-09;1.8824307300581713e-09;3.9480015483153716e-07;61;0;0;0;0;0;0;0;0;3;12of12inf
MUTAGENS;48444;97;3.796580282280831e-09;2.8589041383887307e-09;4.1404018652692713e-07;81;0;0;0;0;0;0;0;0;3;12of12inf
MUTANDIS;48445;30971;1.2122050301290684e-06;3.860868263056354e-07;5.621372251466451e-06;14953;0;0;0;2011;0;0;0;0;3;10K_2010
MUTANT;48446;15752;6.165333258400789e-07;2.984204327123522e-07;1.2874244179223952e-05;3158;0;0;0;0;0;0;0;0;2;12of12inf
MUTANTS;48447;1621;6.344594471729101e-08;2.583179978047099e-08;1.5217008525062867e-06;771;0;0;0;0;0;0;0;0;2;12of12inf
MUTATE;48448;692;2.7084882013797273e-08;1.6875980543792272e-08;1.1878070265717152e-06;512;0;0;0;0;0;0;0;0;2;12of12inf
MUTATED;48449;7207;2.820820009731748e-07;1.5055787633923454e-07;6.665647543451829e-06;2730;0;0;0;0;0;0;0;0;3;12of12inf
MUTATES;48450;301;1.178114087594361e-08;7.226912654168093e-09;8.172823079140271e-07;191;0;0;0;0;0;0;0;0;2;12of12inf
MUTATING;48451;334;1.3072760971977295e-08;7.935650897822457e-09;7.797040518120853e-07;268;0;0;0;0;0;0;0;0;3;12of12inf
MUTATION;48452;23859;9.338413294323542e-07;4.3491339241677657e-07;1.0820924818422858e-05;6181;0;0;0;0;0;0;0;0;3;12of12inf
MUTATIONAL;48453;1134;4.438476330006663e-08;2.0351265541878866e-08;1.4363582361872826e-06;639;0;0;0;0;0;0;0;0;4;12of12inf
MUTATIONS;48454;41913;1.6404749419715102e-06;7.636031134765985e-07;1.6886801213914707e-05;9357;0;0;0;0;0;0;0;0;3;12of12inf
MUTATIS;48455;31111;1.217684630536484e-06;3.892668841439278e-07;5.6533066013197095e-06;15025;0;0;0;0;0;0;0;0;3;10K_2012
MUTATIVE;48456;4;1.5656001164044664e-10;8.52438320698444e-11;4.7245586395234995e-08;4;0;0;0;0;0;0;0;0;3;12of12inf
MUTE;48457;613;2.399282178389845e-08;3.069842453695696e-08;2.189483344231134e-06;483;0;0;0;0;0;0;0;0;1;12of12inf
MUTED;48458;4504;1.7628657310714293e-07;1.397845363645072e-07;3.6980751675735646e-06;3551;0;0;0;0;0;0;0;0;2;12of12inf
MUTELY;48459;1;3.914000291011166e-11;1.3335530066396426e-11;1.475675676798154e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
MUTENESS;48460;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUTENESSES;48461;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTER;48462;10;3.914000291011166e-10;2.8960040057457515e-10;1.598771439850962e-07;7;0;0;0;0;0;0;0;0;2;12of12inf
MUTES;48463;64;2.5049601862471463e-09;1.9475468511851916e-09;4.1247555819189143e-07;45;0;0;0;0;0;0;0;0;1;12of12inf
MUTEST;48464;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUTILATE;48465;127;4.9707803695841815e-09;3.0068611252776527e-09;4.3349125911316605e-07;117;0;0;0;0;0;0;0;0;3;12of12inf
MUTILATED;48466;84674;3.314140606410795e-06;1.1616614989577363e-06;1.2549257634199896e-05;21655;0;0;0;0;0;0;0;0;4;12of12inf
MUTILATES;48467;51;1.996140148415695e-09;9.45225799945477e-10;1.5921926583131837e-07;50;0;0;0;0;0;0;0;0;3;12of12inf
MUTILATING;48468;68;2.661520197887593e-09;1.375848574417564e-09;2.46076868900355e-07;56;0;0;0;0;0;0;0;0;4;12of12inf
MUTILATION;48469;40671;1.5918630583571514e-06;7.732693284951574e-07;1.0106740730566736e-05;15106;0;0;0;0;0;0;0;0;4;12of12inf
MUTILATIONS;48470;9;3.52260026191005e-10;3.7490217765713345e-10;1.6611848441295047e-07;9;0;0;0;0;0;0;0;0;4;12of12inf
MUTILATOR;48471;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUTILATORS;48472;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUTINEER;48473;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTINEERS;48474;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTING;48475;249;9.745860724617804e-09;5.79727122222602e-09;6.514328423958328e-07;176;0;0;0;0;0;0;0;0;2;12of12inf
MUTINIED;48476;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTINIES;48477;17;6.653800494718983e-10;2.393999829296697e-10;7.622242657139722e-08;14;0;0;0;0;0;0;0;0;3;12of12inf
MUTINOUS;48478;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTINOUSLY;48479;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUTINY;48480;215;8.415100625674007e-09;6.6236589814902456e-09;2.694156456048771e-06;54;0;0;0;0;0;0;0;0;3;12of12inf
MUTINYING;48481;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;4;12of12inf
MUTT;48482;55;2.1527001600561417e-09;2.5750089375977364e-09;7.666438458032888e-07;26;0;0;0;0;0;0;0;0;1;12of12inf
MUTTER;48483;315;1.2329100916685174e-08;1.0538715253995987e-08;3.3277076037032687e-06;54;0;0;0;0;0;0;0;0;2;12of12inf
MUTTERED;48484;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUTTERER;48485;11;4.305400320112283e-10;2.863879225961318e-10;2.4748154823718897e-07;3;0;0;0;0;0;0;0;0;3;12of12inf
MUTTERERS;48486;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTTERING;48487;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTTERINGS;48488;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTTERS;48489;1;3.914000291011166e-11;1.0610450267465937e-11;1.1741253104764658e-08;1;0;0;0;0;0;0;0;0;2;12of12inf
MUTTON;48490;316;1.2368240919595286e-08;1.5719184787147548e-08;3.151274747682078e-06;94;0;0;0;0;0;0;0;0;2;12of12inf
MUTTONCHOPS;48491;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;3;12of12inf
MUTTONS;48492;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUTTS;48493;8;3.131200232808933e-10;4.805387511123135e-10;2.8162920394286073e-07;6;0;0;0;0;0;0;0;0;1;12of12inf
MUTUAL;48494;1552533;6.0766146138044395e-05;5.317741613885391e-05;0.00026862104883864155;348589;0;0;0;0;0;0;0;0;3;12of12inf
MUTUALITIES;48495;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;5;12of12inf
MUTUALITY;48496;2927;1.1456278851789685e-07;8.982256879104834e-08;2.971860427465554e-06;2458;0;0;0;0;0;0;0;0;5;12of12inf
MUTUALIZATION;48497;103;4.031420299741502e-09;3.3858943016069517e-09;7.287809691799666e-07;64;0;0;0;0;0;0;0;0;5;10K_2018
MUTUALLY;48498;518883;2.030908213000747e-05;1.2562019600372352e-05;5.194063180104098e-05;167509;0;0;0;0;0;0;0;0;4;12of12inf
MUTUALS;48499;522;2.043108151907829e-08;1.1302628224271904e-08;1.090194934840033e-06;221;0;0;0;0;0;0;0;0;2;10K_2018
MUUMUU;48500;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUUMUUS;48501;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
MUZZLE;48502;275;1.0763500800280708e-08;7.315714431677635e-09;8.640271577926786e-07;162;0;0;0;0;0;0;0;0;2;12of12inf
MUZZLED;48503;2;7.828000582022332e-11;1.6795415031689085e-11;1.4040556663354128e-08;2;0;0;0;0;0;0;0;0;1;12of12inf
MUZZLES;48504;27;1.0567800785730149e-09;1.5985695012591906e-09;8.062715525378243e-07;5;0;0;0;0;0;0;0;0;2;12of12inf
MUZZLING;48505;0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;2;12of12inf
